Payload,Seats,Ramp_To_Ramp,Air_Time,Passengers,Freight,Mail,Origin,Dest,Aircraft_Type,Aircraft_Config,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,Origin_City_Name,Dest_City_Name,Origin_State_Abr,Dest_State_Abr,CLASS,DISTANCE,DISTANCE_GROUP,DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,Year,Quarter,Month
968550,3850,3262,2063,2931,0,0,MTJ,DEN,631,1,GoJet Airlines LLC d/b/a United Express,7041,"Montrose/Delta, CO","Denver, CO",CO,CO,F,196,1,55,55,2017,2,6
742500,2750,5967,4701,1957,0,0,DEN,MOT,629,1,SkyWest Airlines Inc.,6700,"Denver, CO","Minot, ND",CO,ND,F,604,2,55,55,2017,2,6
729000,2700,5968,4775,1836,0,0,MOT,DEN,629,1,SkyWest Airlines Inc.,6700,"Minot, ND","Denver, CO",ND,CO,F,604,2,55,54,2017,2,6
1960481,8100,7175,6040,6807,991,0,DEN,RNO,694,1,United Air Lines Inc.,0A875,"Denver, CO","Reno, NV",CO,NV,F,804,2,55,54,2017,2,6
2281919,8986,7452,6043,8408,7774,49046,LAX,DEN,614,1,United Air Lines Inc.,0A875,"Los Angeles, CA","Denver, CO",CA,CO,F,862,2,55,55,2017,2,6
1933391,8100,6551,5577,7154,509,0,RNO,DEN,694,1,United Air Lines Inc.,0A875,"Reno, NV","Denver, CO",NV,CO,F,804,2,55,54,2017,2,6
1868400,7722,11797,10804,7434,18724,0,RDU,DEN,612,1,Southwest Airlines Co.,6725,"Raleigh/Durham, NC","Denver, CO",NC,CO,F,1436,3,55,54,2017,2,6
2786560,10598,10956,9266,10174,18819,36350,ATL,DEN,622,1,Delta Air Lines Inc.,1260,"Atlanta, GA","Denver, CO",GA,CO,F,1199,3,56,56,2017,2,6
756000,2800,8538,7022,1970,0,0,DEN,BFL,629,1,SkyWest Airlines Inc.,6700,"Denver, CO","Bakersfield, CA",CO,CA,F,845,2,56,56,2017,2,6
749000,2800,4005,2687,2215,0,0,DEN,GCC,629,1,SkyWest Airlines Inc.,6700,"Denver, CO","Gillette, WY",CO,WY,F,313,1,56,56,2017,2,6
756000,2800,7122,5774,2485,0,0,DEN,LIT,629,1,SkyWest Airlines Inc.,6700,"Denver, CO","Little Rock, AR",CO,AR,F,771,2,56,56,2017,2,6
749000,2800,3620,2319,1516,0,0,DEN,RKS,629,1,SkyWest Airlines Inc.,6700,"Denver, CO","Rock Springs, WY",CO,WY,F,260,1,56,56,2017,2,6
749000,2800,4176,2938,2138,0,0,GCC,DEN,629,1,SkyWest Airlines Inc.,6700,"Gillette, WY","Denver, CO",WY,CO,F,313,1,56,56,2017,2,6
742500,2750,9153,7256,2455,0,0,ORD,COS,629,1,SkyWest Airlines Inc.,6700,"Chicago, IL","Colorado Springs, CO",IL,CO,F,911,2,56,55,2017,2,6
749000,2800,3459,2378,1440,0,0,RKS,DEN,629,1,SkyWest Airlines Inc.,6700,"Rock Springs, WY","Denver, CO",WY,CO,F,260,1,56,56,2017,2,6
745500,2800,5250,3772,2470,0,0,SLC,COS,629,1,SkyWest Airlines Inc.,6700,"Salt Lake City, UT","Colorado Springs, CO",UT,CO,F,411,1,56,56,2017,2,6
2281158,9284,4969,3842,6757,66,0,BZN,DEN,614,1,United Air Lines Inc.,0A875,"Bozeman, MT","Denver, CO",MT,CO,F,524,2,56,56,2017,2,6
2256624,9284,5301,4221,7746,5161,0,DEN,BZN,614,1,United Air Lines Inc.,0A875,"Denver, CO","Bozeman, MT",CO,MT,F,524,2,56,56,2017,2,6
2266106,9200,7981,6596,8156,2767,21104,DEN,LAX,614,1,United Air Lines Inc.,0A875,"Denver, CO","Los Angeles, CA",CO,CA,F,862,2,56,56,2017,2,6
2304809,10203,6043,4752,9127,655,16729,LAS,DEN,634,1,United Air Lines Inc.,0A875,"Las Vegas, NV","Denver, CO",NV,CO,F,628,2,56,57,2017,2,6
2006800,8294,7646,6538,7547,21072,0,DEN,ONT,612,1,Southwest Airlines Co.,6725,"Denver, CO","Ontario, CA",CO,CA,F,819,2,56,58,2017,2,6
1937600,8008,10422,9538,7652,19984,0,DEN,RDU,612,1,Southwest Airlines Co.,6725,"Denver, CO","Raleigh/Durham, NC",CO,NC,F,1436,3,56,56,2017,2,6
2387000,9625,11045,10040,8998,6138,0,DEN,TPA,614,1,Southwest Airlines Co.,6725,"Denver, CO","Tampa, FL",CO,FL,F,1506,4,56,55,2017,2,6
1903000,7865,8756,7837,7596,22565,0,MSY,DEN,612,1,Southwest Airlines Co.,6725,"New Orleans, LA","Denver, CO",LA,CO,F,1062,3,56,55,2017,2,6
2053200,10080,7650,6518,8093,0,0,DEN,SNA,694,1,Frontier Airlines Inc.,6460,"Denver, CO","Santa Ana, CA",CO,CA,F,846,2,56,56,2017,2,6
2053200,10080,7291,6116,9464,0,0,SNA,DEN,694,1,Frontier Airlines Inc.,6460,"Santa Ana, CA","Denver, CO",CA,CO,F,846,2,56,56,2017,2,6
622608,2800,4908,3666,2258,0,0,DEN,LBB,675,1,Trans States Airlines,6904,"Denver, CO","Lubbock, TX",CO,TX,F,456,1,56,56,2017,2,6
611490,2750,4928,3870,2259,0,0,LBB,DEN,675,1,Trans States Airlines,6904,"Lubbock, TX","Denver, CO",TX,CO,F,456,1,56,55,2017,2,6
622608,2800,6721,5439,2414,0,0,MSO,DEN,675,1,Trans States Airlines,6904,"Missoula, MT","Denver, CO",MT,CO,F,679,2,56,56,2017,2,6
89600,448,4650,3997,264,0,0,CNY,DEN,479,1,Boutique Air,1177,"Moab, UT","Denver, CO",UT,CO,F,283,1,56,56,2017,2,6
89600,448,4967,4173,247,0,0,DEN,CNY,479,1,Boutique Air,1177,"Denver, CO","Moab, UT",CO,UT,F,283,1,56,56,2017,2,6
759000,2850,6026,4465,2603,0,0,COS,SLC,629,1,SkyWest Airlines Inc.,6700,"Colorado Springs, CO","Salt Lake City, UT",CO,UT,F,411,1,57,57,2017,2,6
2537143,10191,8034,6697,8385,468,4591,DEN,IAH,634,1,United Air Lines Inc.,0A875,"Denver, CO","Houston, TX",CO,TX,F,862,2,57,57,2017,2,6
1972200,8151,13473,12057,7873,26489,0,DEN,BOS,612,1,Southwest Airlines Co.,6725,"Denver, CO","Boston, MA",CO,MA,F,1754,4,57,57,2017,2,6
1937600,8008,5925,5020,6700,10150,0,DEN,TUS,612,1,Southwest Airlines Co.,6725,"Denver, CO","Tucson, AZ",CO,AZ,F,639,2,57,56,2017,2,6
1710000,8550,7435,5574,7902,0,0,MSP,DEN,698,1,Frontier Airlines Inc.,6460,"Minneapolis, MN","Denver, CO",MN,CO,F,680,2,57,57,2017,2,6
2063400,10260,8131,6522,9398,0,0,DEN,ORD,694,1,Spirit Air Lines,6830,"Denver, CO","Chicago, IL",CO,IL,F,888,2,57,57,2017,2,6
633726,2850,3628,2361,2116,0,0,CPR,DEN,675,1,Trans States Airlines,6904,"Casper, WY","Denver, CO",WY,CO,F,230,1,57,57,2017,2,6
633726,2850,7318,5874,2581,0,0,DEN,MSO,675,1,Trans States Airlines,6904,"Denver, CO","Missoula, MT",CO,MT,F,679,2,57,57,2017,2,6
2131800,8550,15159,13613,7738,0,0,BOS,DEN,694,1,JetBlue Airways,6673,"Boston, MA","Denver, CO",MA,CO,F,1754,4,58,57,2017,2,6
2131800,8550,13214,11857,7713,0,0,DEN,BOS,694,1,JetBlue Airways,6673,"Denver, CO","Boston, MA",CO,MA,F,1754,4,58,57,2017,2,6
1704300,6268,4901,3714,5771,574,0,DEN,SLC,608,1,Delta Air Lines Inc.,1260,"Denver, CO","Salt Lake City, UT",CO,UT,F,391,1,58,57,2017,2,6
1704300,6267,4712,3375,5631,14660,1866,SLC,DEN,608,1,Delta Air Lines Inc.,1260,"Salt Lake City, UT","Denver, CO",UT,CO,F,391,1,58,57,2017,2,6
1021380,4060,6287,4895,3687,0,0,MCI,DEN,631,1,GoJet Airlines LLC d/b/a United Express,7041,"Kansas City, MO","Denver, CO",MO,CO,F,533,2,58,58,2017,2,6
866400,4332,2586,1004,3772,0,0,DEN,COS,673,1,SkyWest Airlines Inc.,6700,"Denver, CO","Colorado Springs, CO",CO,CO,F,73,1,58,57,2017,2,6
1082880,4408,5074,3693,4104,0,0,DEN,SLC,638,1,SkyWest Airlines Inc.,6700,"Denver, CO","Salt Lake City, UT",CO,UT,F,391,1,58,58,2017,2,6
1076555,4052,7001,5698,2578,0,0,LAX,ASE,631,1,SkyWest Airlines Inc.,6700,"Los Angeles, CA","Aspen, CO",CA,CO,F,737,2,58,58,2017,2,6
1082880,4408,5026,3388,3746,0,0,SLC,DEN,638,1,SkyWest Airlines Inc.,6700,"Salt Lake City, UT","Denver, CO",UT,CO,F,391,1,58,58,2017,2,6
2067995,7424,8997,7920,6906,4198,45939,DEN,PDX,698,1,United Air Lines Inc.,0A875,"Denver, CO","Portland, OR",CO,OR,F,991,2,58,58,2017,2,6
2172192,9604,6236,4893,8272,388,7861,LAS,DEN,614,1,United Air Lines Inc.,0A875,"Las Vegas, NV","Denver, CO",NV,CO,F,628,2,58,58,2017,2,6
2517200,10150,6494,5427,9769,11838,0,DEN,STL,614,1,Southwest Airlines Co.,6725,"Denver, CO","St. Louis, MO",CO,MO,F,770,2,58,58,2017,2,6
2006800,8294,5056,4043,7503,12709,0,DEN,TUL,612,1,Southwest Airlines Co.,6725,"Denver, CO","Tulsa, OK",CO,OK,F,541,2,58,58,2017,2,6
1740000,8700,6539,5231,8258,0,0,DEN,MSP,698,1,Frontier Airlines Inc.,6460,"Denver, CO","Minneapolis, MN",CO,MN,F,680,2,58,58,2017,2,6
655962,2950,3783,2394,2362,0,0,DEN,CPR,675,1,Trans States Airlines,6904,"Denver, CO","Casper, WY",CO,WY,F,230,1,58,59,2017,2,6
644844,2900,7145,5745,2640,0,0,DEN,STL,675,1,Trans States Airlines,6904,"Denver, CO","St. Louis, MO",CO,MO,F,770,2,58,58,2017,2,6
2380000,9440,13841,12315,8248,2772,24115,DEN,MIA,614,1,American Airlines Inc.,0A050,"Denver, CO","Miami, FL",CO,FL,F,1709,4,59,59,2017,2,6
2257900,8960,14806,12329,8000,1876,171,PHL,DEN,614,1,American Airlines Inc.,0A050,"Philadelphia, PA","Denver, CO",PA,CO,F,1558,4,59,56,2017,2,6
772500,2900,8107,6675,2554,0,0,PSC,DEN,629,1,SkyWest Airlines Inc.,6700,"Pasco/Kennewick/Richland, WA","Denver, CO",WA,CO,F,852,2,59,58,2017,2,6
786000,2950,5847,4484,2615,0,0,SGU,DEN,629,1,SkyWest Airlines Inc.,6700,"St. George, UT","Denver, CO",UT,CO,F,517,2,59,59,2017,2,6
2073162,7552,5161,3867,5383,1582,0,BIL,DEN,698,1,United Air Lines Inc.,0A875,"Billings, MT","Denver, CO",MT,CO,F,455,1,59,59,2017,2,6
2041922,7552,5016,3876,6189,6867,17941,DEN,BIL,698,1,United Air Lines Inc.,0A875,"Denver, CO","Billings, MT",CO,MT,F,455,1,59,59,2017,2,6
2648637,10740,9564,7626,9954,3784,37158,ORD,DEN,634,1,United Air Lines Inc.,0A875,"Chicago, IL","Denver, CO",IL,CO,F,888,2,59,60,2017,2,6
2145600,10620,10453,8838,9470,0,0,CVG,DEN,694,1,Frontier Airlines Inc.,6460,"Cincinnati, OH","Denver, CO",KY,CO,F,1069,3,59,59,2017,2,6
2714000,13570,8328,6792,11739,0,0,DEN,IAH,699,1,Frontier Airlines Inc.,6460,"Denver, CO","Houston, TX",CO,TX,F,862,2,59,59,2017,2,6
2714000,13570,12421,10955,12093,0,0,DEN,MCO,699,1,Frontier Airlines Inc.,6460,"Denver, CO","Orlando, FL",CO,FL,F,1546,4,59,59,2017,2,6
2714000,13570,8465,6953,12625,0,0,IAH,DEN,699,1,Frontier Airlines Inc.,6460,"Houston, TX","Denver, CO",TX,CO,F,862,2,59,59,2017,2,6
2138400,10620,8505,6554,9957,0,0,LAX,DEN,694,1,Frontier Airlines Inc.,6460,"Los Angeles, CA","Denver, CO",CA,CO,F,862,2,59,59,2017,2,6
2135800,10620,6297,5165,9401,0,0,DEN,LAS,694,1,Spirit Air Lines,6830,"Denver, CO","Las Vegas, NV",CO,NV,F,628,2,59,59,2017,2,6
2124000,10620,9123,7349,9995,0,0,ORD,DEN,694,1,Spirit Air Lines,6830,"Chicago, IL","Denver, CO",IL,CO,F,888,2,59,59,2017,2,6
655962,2950,6304,4929,2200,0,0,DEN,ISN,675,1,Trans States Airlines,6904,"Denver, CO","Williston, ND",CO,ND,F,576,2,59,59,2017,2,6
655962,2950,6493,5029,2374,0,0,ISN,DEN,675,1,Trans States Airlines,6904,"Williston, ND","Denver, CO",ND,CO,F,576,2,59,59,2017,2,6
2420400,9600,6931,5169,8320,2826,6142,DEN,PHX,614,1,American Airlines Inc.,0A050,"Denver, CO","Phoenix, AZ",CO,AZ,F,602,2,60,60,2017,2,6
2420500,9600,15395,13558,7971,7877,9307,MIA,DEN,614,1,American Airlines Inc.,0A050,"Miami, FL","Denver, CO",FL,CO,F,1709,4,60,60,2017,2,6
2421900,9600,6345,4832,8619,646,3503,PHX,DEN,614,1,American Airlines Inc.,0A050,"Phoenix, AZ","Denver, CO",AZ,CO,F,602,2,60,60,2017,2,6
1094295,4121,7735,6194,1761,0,0,ASE,LAX,631,1,SkyWest Airlines Inc.,6700,"Aspen, CO","Los Angeles, CA",CO,CA,F,737,2,60,59,2017,2,6
789500,2950,6413,4997,2436,0,0,DEN,ELP,629,1,SkyWest Airlines Inc.,6700,"Denver, CO","El Paso, TX",CO,TX,F,563,2,60,59,2017,2,6
799500,3000,9183,7736,2397,0,0,DEN,PSC,629,1,SkyWest Airlines Inc.,6700,"Denver, CO","Pasco/Kennewick/Richland, WA",CO,WA,F,852,2,60,60,2017,2,6
799500,3000,6267,4689,2645,0,0,DEN,SGU,629,1,SkyWest Airlines Inc.,6700,"Denver, CO","St. George, UT",CO,UT,F,517,2,60,60,2017,2,6
1093740,4130,5173,3230,3386,0,0,DRO,PHX,631,1,SkyWest Airlines Inc.,6700,"Durango, CO","Phoenix, AZ",CO,AZ,F,353,1,60,59,2017,2,6
789500,2950,6731,5191,2410,0,0,ELP,DEN,629,1,SkyWest Airlines Inc.,6700,"El Paso, TX","Denver, CO",TX,CO,F,563,2,60,59,2017,2,6
1115305,4200,6407,4171,3171,0,0,GJT,PHX,631,1,SkyWest Airlines Inc.,6700,"Grand Junction, CO","Phoenix, AZ",CO,AZ,F,438,1,60,60,2017,2,6
1093740,4130,4705,3055,3310,0,0,PHX,DRO,631,1,SkyWest Airlines Inc.,6700,"Phoenix, AZ","Durango, CO",AZ,CO,F,353,1,60,59,2017,2,6
1116305,4200,5353,3649,3196,0,0,PHX,GJT,631,1,SkyWest Airlines Inc.,6700,"Phoenix, AZ","Grand Junction, CO",AZ,CO,F,438,1,60,60,2017,2,6
2571316,10561,15537,13970,10011,4761,12668,BOS,DEN,634,1,United Air Lines Inc.,0A875,"Boston, MA","Denver, CO",MA,CO,F,1754,4,60,59,2017,2,6
2557601,10919,6760,5305,9290,821,11749,DEN,LAS,634,1,United Air Lines Inc.,0A875,"Denver, CO","Las Vegas, NV",CO,NV,F,628,2,60,61,2017,2,6
2196000,10800,9390,7943,9170,0,0,DEN,CVG,694,1,Frontier Airlines Inc.,6460,"Denver, CO","Cincinnati, OH",CO,KY,F,1069,3,60,60,2017,2,6
2179200,10800,6778,5335,9390,0,0,DEN,LAS,694,1,Frontier Airlines Inc.,6460,"Denver, CO","Las Vegas, NV",CO,NV,F,628,2,60,60,2017,2,6
2179200,10800,9072,7043,10202,0,0,DEN,LAX,694,1,Frontier Airlines Inc.,6460,"Denver, CO","Los Angeles, CA",CO,CA,F,862,2,60,60,2017,2,6
2187600,10800,9752,7989,10040,0,0,DEN,SFO,694,1,Frontier Airlines Inc.,6460,"Denver, CO","San Francisco, CA",CO,CA,F,967,2,60,60,2017,2,6
2202000,10800,6533,5034,9769,0,0,LAS,DEN,694,1,Frontier Airlines Inc.,6460,"Las Vegas, NV","Denver, CO",NV,CO,F,628,2,60,60,2017,2,6
2760000,13800,14070,12267,13187,0,0,MCO,DEN,699,1,Frontier Airlines Inc.,6460,"Orlando, FL","Denver, CO",FL,CO,F,1546,4,60,60,2017,2,6
2168400,10800,9190,7191,10251,0,0,SFO,DEN,694,1,Frontier Airlines Inc.,6460,"San Francisco, CA","Denver, CO",CA,CO,F,967,2,60,60,2017,2,6
2184000,10800,6427,4960,9627,0,0,LAS,DEN,694,1,Spirit Air Lines,6830,"Las Vegas, NV","Denver, CO",NV,CO,F,628,2,60,60,2017,2,6
667080,3000,4094,2838,2567,0,0,DEN,SAF,675,1,Trans States Airlines,6904,"Denver, CO","Santa Fe, NM",CO,NM,F,303,1,60,60,2017,2,6
667080,3000,4570,3216,2625,0,0,SAF,DEN,675,1,Trans States Airlines,6904,"Santa Fe, NM","Denver, CO",NM,CO,F,303,1,60,60,2017,2,6
3153700,11407,13170,11634,10642,425,2746,DEN,PHL,699,1,American Airlines Inc.,0A050,"Denver, CO","Philadelphia, PA",CO,PA,F,1558,4,61,61,2017,2,6
2110600,8723,10942,9927,8200,33657,0,CMH,DEN,612,1,Southwest Airlines Co.,6725,"Columbus, OH","Denver, CO",OH,CO,F,1154,3,61,61,2017,2,6
2110600,8723,9232,7871,7814,10426,0,DEN,OAK,612,1,Southwest Airlines Co.,6725,"Denver, CO","Oakland, CA",CO,CA,F,957,2,61,61,2017,2,6
2110600,8723,10544,9049,7995,47936,0,DEN,SEA,612,1,Southwest Airlines Co.,6725,"Denver, CO","Seattle, WA",CO,WA,F,1024,3,61,61,2017,2,6
1091820,4340,8358,6969,3905,0,0,STL,DEN,631,1,GoJet Airlines LLC d/b/a United Express,7041,"St. Louis, MO","Denver, CO",MO,CO,F,770,2,62,62,2017,2,6
2145200,8866,16688,14982,8179,45759,0,BOS,DEN,612,1,Southwest Airlines Co.,6725,"Boston, MA","Denver, CO",MA,CO,F,1754,4,62,62,2017,2,6
1074210,4270,3655,2370,3039,0,0,DEN,CPR,631,1,GoJet Airlines LLC d/b/a United Express,7041,"Denver, CO","Casper, WY",CO,WY,F,230,1,62,61,2017,2,6
826500,3100,7457,6016,2909,0,0,DEN,TUS,629,1,SkyWest Airlines Inc.,6700,"Denver, CO","Tucson, AZ",CO,AZ,F,639,2,62,62,2017,2,6
1091820,4340,3752,2471,3257,0,0,CPR,DEN,631,1,GoJet Airlines LLC d/b/a United Express,7041,"Casper, WY","Denver, CO",WY,CO,F,230,1,63,62,2017,2,6
2734200,11025,13603,12493,10585,21268,0,TPA,DEN,614,1,Southwest Airlines Co.,6725,"Tampa, FL","Denver, CO",FL,CO,F,1506,4,63,63,2017,2,6
700434,3150,4094,2624,2600,0,0,GJT,DEN,675,1,Trans States Airlines,6904,"Grand Junction, CO","Denver, CO",CO,CO,F,212,1,64,63,2017,2,6
2676111,11635,16624,14488,10685,1025,0,LGA,DEN,634,1,United Air Lines Inc.,0A875,"New York, NY","Denver, CO",NY,CO,F,1620,4,65,65,2017,2,6
711552,3200,3952,2481,2586,0,0,DEN,GJT,675,1,Trans States Airlines,6904,"Denver, CO","Grand Junction, CO",CO,CO,F,212,1,65,64,2017,2,6
2562393,10706,14802,12718,9640,24015,58720,DEN,EWR,614,1,United Air Lines Inc.,0A875,"Denver, CO","Newark, NJ",CO,NJ,F,1605,4,65,65,2017,2,6
870500,3250,7755,6097,2787,0,0,DEN,GTF,629,1,SkyWest Airlines Inc.,6700,"Denver, CO","Great Falls, MT",CO,MT,F,624,2,65,65,2017,2,6
870500,3250,7147,5628,2393,0,0,GTF,DEN,629,1,SkyWest Airlines Inc.,6700,"Great Falls, MT","Denver, CO",MT,CO,F,624,2,65,65,2017,2,6
2798345,11623,12592,11072,10852,5354,16114,DEN,IAD,634,1,United Air Lines Inc.,0A875,"Denver, CO","Washington, DC",CO,VA,F,1452,3,65,65,2017,2,6
2284539,8448,9333,8050,7912,2863,18908,PDX,DEN,698,1,United Air Lines Inc.,0A875,"Portland, OR","Denver, CO",OR,CO,F,991,2,66,66,2017,2,6
2564434,10896,9714,7957,10280,4503,4994,IAH,DEN,614,1,United Air Lines Inc.,0A875,"Houston, TX","Denver, CO",TX,CO,F,862,2,66,66,2017,2,6
2864400,11550,6516,5257,10749,20291,0,PHX,DEN,614,1,Southwest Airlines Co.,6725,"Phoenix, AZ","Denver, CO",AZ,CO,F,602,2,66,66,2017,2,6
887000,3350,9747,8099,2710,0,0,DEN,FAT,629,1,SkyWest Airlines Inc.,6700,"Denver, CO","Fresno, CA",CO,CA,F,844,2,67,67,2017,2,6
914500,3400,4257,2572,2496,0,0,DEN,GJT,629,1,SkyWest Airlines Inc.,6700,"Denver, CO","Grand Junction, CO",CO,CO,F,212,1,68,68,2017,2,6
928000,3450,4407,2788,2345,0,0,GJT,DEN,629,1,SkyWest Airlines Inc.,6700,"Grand Junction, CO","Denver, CO",CO,CO,F,212,1,69,69,2017,2,6
2422024,10350,10714,9054,8437,4010,16659,DEN,SFO,694,1,United Air Lines Inc.,0A875,"Denver, CO","San Francisco, CA",CO,CA,F,967,2,69,69,2017,2,6
2479722,8960,7644,6334,8081,3928,11047,DEN,MSP,698,1,United Air Lines Inc.,0A875,"Denver, CO","Minneapolis, MN",CO,MN,F,680,2,70,70,2017,2,6
2509842,10500,10235,8327,9050,10734,21223,SFO,DEN,694,1,United Air Lines Inc.,0A875,"San Francisco, CA","Denver, CO",CA,CO,F,967,2,70,70,2017,2,6
2387400,9867,14862,13226,8701,21837,0,DEN,EWR,612,1,Southwest Airlines Co.,6725,"Denver, CO","Newark, NJ",CO,NJ,F,1605,4,71,69,2017,2,6
3038000,12250,7271,6031,9871,4411,0,DEN,PHX,614,1,Southwest Airlines Co.,6725,"Denver, CO","Phoenix, AZ",CO,AZ,F,602,2,71,70,2017,2,6
2456600,10153,9140,7858,9408,10688,0,DEN,MKE,612,1,Southwest Airlines Co.,6725,"Denver, CO","Milwaukee, WI",CO,WI,F,896,2,71,71,2017,2,6
2842252,11940,16654,15000,11333,12356,51072,DEN,BOS,614,1,United Air Lines Inc.,0A875,"Denver, CO","Boston, MA",CO,MA,F,1754,4,72,72,2017,2,6
800496,3600,5151,3392,3000,0,0,DEN,RAP,675,1,Trans States Airlines,6904,"Denver, CO","Rapid City, SD",CO,SD,F,300,1,72,72,2017,2,6
800496,3600,7135,5576,2544,0,0,BIS,DEN,675,1,Trans States Airlines,6904,"Bismarck/Mandan, ND","Denver, CO",ND,CO,F,516,2,73,72,2017,2,6
2560400,10582,10274,8960,9909,35022,0,HOU,DEN,612,1,Southwest Airlines Co.,6725,"Houston, TX","Denver, CO",TX,CO,F,883,2,73,74,2017,2,6
3168200,12775,9541,8008,11877,13999,0,SAN,DEN,614,1,Southwest Airlines Co.,6725,"San Diego, CA","Denver, CO",CA,CO,F,853,2,73,73,2017,2,6
822732,3700,7151,5351,2893,0,0,DEN,BIS,675,1,Trans States Airlines,6904,"Denver, CO","Bismarck/Mandan, ND",CO,ND,F,516,2,74,74,2017,2,6
3211600,12950,10998,9572,9705,35520,0,DEN,OAK,614,1,Southwest Airlines Co.,6725,"Denver, CO","Oakland, CA",CO,CA,F,957,2,74,74,2017,2,6
2560400,10582,6720,5525,8844,5058,0,OKC,DEN,612,1,Southwest Airlines Co.,6725,"Oklahoma City, OK","Denver, CO",OK,CO,F,495,1,74,74,2017,2,6
1412808,5180,6650,4368,4391,0,0,SLC,DEN,677,1,Republic Airlines,6003,"Salt Lake City, UT","Denver, CO",UT,CO,F,391,1,75,74,2017,2,6
2560400,10582,14007,12594,10120,39030,0,DEN,IAD,612,1,Southwest Airlines Co.,6725,"Denver, CO","Washington, DC",CO,VA,F,1452,3,75,74,2017,2,6
833850,3750,5668,3922,2700,0,0,RAP,DEN,675,1,Trans States Airlines,6904,"Rapid City, SD","Denver, CO",SD,CO,F,300,1,75,75,2017,2,6
2664200,11011,6594,5183,8432,12305,0,DEN,OKC,612,1,Southwest Airlines Co.,6725,"Denver, CO","Oklahoma City, OK",CO,OK,F,495,1,75,77,2017,2,6
3341800,13475,12007,10619,12212,24442,0,DEN,PDX,614,1,Southwest Airlines Co.,6725,"Denver, CO","Portland, OR",CO,OR,F,991,2,76,77,2017,2,6
2629600,10868,9672,8363,10296,5589,0,SAT,DEN,612,1,Southwest Airlines Co.,6725,"San Antonio, TX","Denver, CO",TX,CO,F,794,2,76,76,2017,2,6
3298400,13300,12726,11073,12180,55543,0,DEN,SEA,614,1,Southwest Airlines Co.,6725,"Denver, CO","Seattle, WA",CO,WA,F,1024,3,76,76,2017,2,6
1022000,3850,9083,7266,2362,0,0,FAR,DEN,629,1,SkyWest Airlines Inc.,6700,"Fargo, ND","Denver, CO",ND,CO,F,627,2,77,77,2017,2,6
3066530,12770,16800,14968,11953,440,0,DEN,LGA,614,1,United Air Lines Inc.,0A875,"Denver, CO","New York, NY",CO,NY,F,1620,4,77,77,2017,2,6
124800,624,4958,4024,530,0,0,ALS,DEN,479,1,Boutique Air,1177,"Alamosa, CO","Denver, CO",CO,CO,F,179,1,78,78,2017,2,6
346500,1463,3589,2369,236,0,0,DEN,PUB,405,1,Great Lakes Airlines,6932,"Denver, CO","Pueblo, CO",CO,CO,F,109,1,78,77,2017,2,6
342000,1444,3539,2327,231,0,0,PUB,DEN,405,1,Great Lakes Airlines,6932,"Pueblo, CO","Denver, CO",CO,CO,F,109,1,78,76,2017,2,6
124800,624,4687,3711,506,0,0,DEN,ALS,479,1,Boutique Air,1177,"Denver, CO","Alamosa, CO",CO,CO,F,179,1,78,78,2017,2,6
2768000,11440,11376,9848,10611,40512,0,PDX,DEN,612,1,Southwest Airlines Co.,6725,"Portland, OR","Denver, CO",OR,CO,F,991,2,79,80,2017,2,6
2733400,11297,11383,9992,10537,10486,0,MKE,DEN,612,1,Southwest Airlines Co.,6725,"Milwaukee, WI","Denver, CO",WI,CO,F,896,2,79,79,2017,2,6
2733400,11297,5485,4293,10387,9139,0,ABQ,DEN,612,1,Southwest Airlines Co.,6725,"Albuquerque, NM","Denver, CO",NM,CO,F,349,1,79,79,2017,2,6
3748820,14122,12031,9909,12319,45174,0,SEA,DEN,888,1,Alaska Airlines Inc.,6031,"Seattle, WA","Denver, CO",WA,CO,F,1024,3,79,79,2017,2,6
3212346,12946,10623,8866,11879,4464,725,DEN,IAH,614,1,United Air Lines Inc.,0A875,"Denver, CO","Houston, TX",CO,TX,F,862,2,79,79,2017,2,6
2690307,11850,10578,8668,11062,637,6051,SNA,DEN,694,1,United Air Lines Inc.,0A875,"Santa Ana, CA","Denver, CO",CA,CO,F,846,2,79,79,2017,2,6
3748820,14122,13505,11562,12963,3157,3212,DEN,SEA,888,1,Alaska Airlines Inc.,6031,"Denver, CO","Seattle, WA",CO,WA,F,1024,3,79,79,2017,2,6
2866677,11850,10666,9055,10909,1578,16856,DEN,SNA,694,1,United Air Lines Inc.,0A875,"Denver, CO","Santa Ana, CA",CO,CA,F,846,2,80,79,2017,2,6
3444138,14296,11873,9325,12461,3603,26727,DEN,LAX,634,1,United Air Lines Inc.,0A875,"Denver, CO","Los Angeles, CA",CO,CA,F,862,2,80,80,2017,2,6
2924400,14400,18690,16280,13523,0,0,DCA,DEN,694,1,Frontier Airlines Inc.,6460,"Washington, DC","Denver, CO",VA,CO,F,1476,3,80,80,2017,2,6
3092485,13434,20267,18071,12628,277,0,LGA,DEN,614,1,United Air Lines Inc.,0A875,"New York, NY","Denver, CO",NY,CO,F,1620,4,81,81,2017,2,6
3585830,14487,11779,9493,12784,18223,18816,SFO,DEN,634,1,United Air Lines Inc.,0A875,"San Francisco, CA","Denver, CO",CA,CO,F,967,2,81,81,2017,2,6
