UNIQUE_CARRIER,Unique_Carrier_Name,Unique_Carrier_Entity________,Carrier_Name,Carrier_Group,Carrier_Group_New,Airline_ID,Region,Carrier,DEST_AIRPORT_ID,ORIGIN_AIRPORT_ID,LineNUM
DL,Delta Air Lines Inc.,1260,Delta Air Lines Inc.,3,3,19790,D,DL,11292,13487,1888
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,13232,1889
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11259,11292,1890
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,14869,1891
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,11259,1892
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,12266,11292,1893
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,12892,1894
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,12892,11292,1895
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,10372,1896
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,10372,11292,1897
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,13198,1898
AA,American Airlines Inc.,0A050,American Airlines Inc.,3,3,19805,D,AA,11292,11057,1899
AA,American Airlines Inc.,0A050,American Airlines Inc.,3,3,19805,D,AA,11057,11292,1900
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,13198,11292,1901
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,14107,11292,1902
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,14107,1903
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,12889,1904
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,13930,1905
AA,American Airlines Inc.,0A050,American Airlines Inc.,3,3,19805,D,AA,11298,11292,1906
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,13930,11292,1907
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,12889,11292,1908
AA,American Airlines Inc.,0A050,American Airlines Inc.,3,3,19805,D,AA,11292,11298,1909
